title,nb_avis,notes_moyennes,note_max,note_min,ecart-type,nb_commentaires
Cerbère,86,7.593023255813954,10.0,0.0,1.9846967255685248,86
Shadows - Amsterdam,52,7.038461538461538,10.0,1.0,2.093594061577974,52
8Bit Box,12,8.25,10.0,6.0,1.1636866703140785,12
Warhammer Underworlds: Nightvault,4,8.0,10.0,7.0,1.224744871391589,4
Blue Lagoon,14,7.857142857142857,10.0,7.0,0.9897433186107869,14
DICIUM,15,7.866666666666666,10.0,6.0,1.4079141387961918,15
1066: Dans la fureur et le sang,8,8.0,10.0,6.0,1.118033988749895,8
"7 Wonders - Extension ""Armada""",59,8.627118644067796,10.0,3.0,1.5392966155583359,59
Nightmarium,3,6.0,8.0,4.0,1.632993161855452,3
Luxor,37,7.648648648648648,10.0,4.0,1.379702596551375,37
Dragon Ranch,5,8.0,10.0,5.0,1.6733200530681511,5
Fertility,68,7.9411764705882355,10.0,3.0,1.2820291010413747,68
The Brigade,1,9.0,9.0,9.0,0.0,1
Monumental,23,8.217391304347826,10.0,2.0,1.9550719266014884,23
Star Wars : X-Wing 2.0,16,7.5,10.0,2.0,2.449489742783178,16
Reykholt,26,7.0,10.0,5.0,1.4935759876113537,26
Gangster Paradise,4,8.75,10.0,7.0,1.299038105676658,4
Atlandice,8,5.375,8.0,1.0,2.54644359843292,8
Forum Trajanum,19,7.368421052631579,10.0,1.0,1.9523407358938325,19
Dégoblinade,10,8.2,10.0,6.0,1.5362291495737217,10
Chronicles of Crime,118,7.728813559322034,10.0,0.0,2.276114057451429,118
Fallout Shelter : Le Jeu de Plateau,19,8.157894736842104,10.0,6.0,1.0888505718724844,19
Andor : Coffret Bonus,2,8.0,8.0,8.0,0.0,2
Saint Seiya : Deckbuilding,105,7.304761904761905,10.0,1.0,2.449971076695397,105
Apocalypse: Prélude,1,7.0,7.0,7.0,0.0,1
Kemet : Seth,3,8.333333333333334,10.0,7.0,1.247219128924647,3
Harry Potter - Une année à Poudlard,24,5.458333333333333,9.0,0.0,2.7534700329261295,24
Twilight Struggle,122,8.991803278688524,10.0,1.0,1.479343571968214,122
Gentes,24,8.166666666666666,10.0,2.0,1.5723301886761007,24
FITNA,4,9.25,10.0,8.0,0.82915619758885,4
Set&Match,32,8.78125,10.0,7.0,1.0528050329951886,32
Nemeton,45,7.888888888888889,10.0,3.0,2.0245407953653998,45
Colt Express Bandits - Tuco,1,5.0,5.0,5.0,0.0,1
Modern Art,9,8.222222222222221,10.0,5.0,1.8121673811444545,9
Globe Twister,5,7.2,10.0,2.0,2.9257477676655586,5
Crisis,29,8.689655172413794,10.0,4.0,1.4408677528121507,29
T.I.M.E Stories - Frères de la Côte,19,6.842105263157895,10.0,0.0,2.777032833320615,19
Nine Tiles Panic,7,7.285714285714286,9.0,6.0,0.880630571852711,7
How to ROB a Bank,5,6.8,9.0,4.0,1.7204650534085255,5
Queendomino Version Géante,50,8.12,10.0,2.0,1.5702229141112416,50
Fresco Expansion Box,4,9.0,10.0,7.0,1.224744871391589,4
Britannia: Classic and Duel Edition,1,7.0,7.0,7.0,0.0,1
Vabanque,2,8.0,8.0,8.0,0.0,2
Moustique Attaque ! Le jeu le plus piquant de l'été,1,8.0,8.0,8.0,0.0,1
Star Realms - Frontières,10,9.1,10.0,7.0,1.044030650891055,10
Atlantica,2,7.0,7.0,7.0,0.0,2
La Vallée des Marchands : L'Ère des Maîtres du Commerce,16,6.5,10.0,1.0,2.6457513110645907,16
Fish N' Chips,4,7.0,8.0,6.0,0.7071067811865476,4
Watergate,26,8.0,10.0,4.0,1.6172150801252798,26
Idus Martii,1,6.0,6.0,6.0,0.0,1
Carcassonne - Extension 5 : Maires & Monastères,1,10.0,10.0,10.0,0.0,1
Carcassonne - Extension 3  : Princesse & Dragon,5,8.2,10.0,6.0,1.32664991614216,5
DESTIN DE VOLEUR,11,8.454545454545455,10.0,7.0,0.7820295697311479,11
Demeter,46,7.717391304347826,10.0,5.0,1.3935104791771604,46
Adventure Games - Le Donjon,13,7.538461538461538,9.0,5.0,1.2162606385262995,13
Crypt,27,7.407407407407407,10.0,4.0,1.7053132493661243,27
The Resistance,13,6.6923076923076925,10.0,2.0,2.1973625933978003,13
Paper Tales : Au-delà des portes,17,9.235294117647058,10.0,8.0,0.7299808027053446,17
Maracaïbo,85,8.694117647058823,10.0,4.0,1.518695488292228,85
Kero,48,7.645833333333333,10.0,3.0,1.6136085767276056,48
Cartographers,84,8.214285714285714,10.0,6.0,1.1027177311342293,84
D-Day Dice 2ème édition,8,8.375,10.0,6.0,1.3169567191065923,8
Kraken Attack !,21,8.047619047619047,10.0,1.0,1.8638462657886599,21
The King's Guild,6,6.833333333333333,7.0,6.0,0.37267799624996495,6
Ephyran,5,6.6,10.0,2.0,2.8000000000000003,5
Les Papattes,3,8.333333333333334,9.0,8.0,0.4714045207910317,3
Living Planet,14,8.285714285714286,10.0,3.0,2.2177392423228603,14
Space Unit - La BD dont vous êtes le héros©,1,9.0,9.0,9.0,0.0,1
Infinity Operation Kaldstrom,1,9.0,9.0,9.0,0.0,1
Brigantin,9,9.333333333333334,10.0,8.0,0.6666666666666666,9
Cerebria: The Inside World,15,9.133333333333333,10.0,8.0,0.8055363982396381,15
Sidoké,3,10.0,10.0,10.0,0.0,3
Association 10 dés,13,7.6923076923076925,10.0,6.0,1.3803352649943355,13
Taco Chat Bouc Cheese Pizza,44,8.090909090909092,10.0,4.0,1.3453316897226129,44
Cartagena,19,8.157894736842104,10.0,5.0,1.4604670447906956,19
Sanctum,13,7.153846153846154,9.0,4.0,1.6098807335735654,13
Puerto Rico - Le Jeu de Cartes,13,7.6923076923076925,9.0,6.0,0.910166120476864,13
La Fureur de Dracula,122,7.721311475409836,10.0,0.0,2.3126958759115896,122
Encore et Encore !,3,7.0,7.0,7.0,0.0,3
Clash of Rage,20,7.05,10.0,0.0,2.5782746168707473,20
Les Loups-Garous de Thiercelieux,74,7.22972972972973,10.0,1.0,2.0104275281324866,74
Arboretum,20,8.5,10.0,5.0,1.3228756555322954,20
Mosquito Show,11,7.363636363636363,10.0,6.0,1.2264306875665492,11
Crime Zoom - Sa dernière carte,13,7.923076923076923,10.0,6.0,1.3278981924332363,13
Robinson Crusoé - Aventures sur l’Île Maudite,40,8.2,10.0,3.0,1.7349351572897473,40
Las Vegas,42,7.976190476190476,10.0,5.0,1.243805513010379,42
Dig your way Out,52,8.711538461538462,10.0,6.0,1.1658034281713594,52
Catan - Duel,43,7.441860465116279,10.0,3.0,1.8464589061655077,43
Liens de sang,4,5.0,7.0,0.0,2.9154759474226504,4
Catan : Villes et Chevaliers,3,9.0,10.0,8.0,0.816496580927726,3
Targui,54,7.944444444444445,10.0,4.0,1.5446043082730938,54
DICYCLE RACE,23,7.565217391304348,10.0,5.0,1.4985815599664423,23
Othello,12,6.916666666666667,9.0,5.0,1.1149240133549712,12
Welcome to New Las Vegas,19,7.842105263157895,10.0,5.0,1.2675362714518206,19
Paranoïa - Edition Augmentée,2,9.0,10.0,8.0,1.0,2
Catan : Barbares et Marchands,2,6.5,7.0,6.0,0.5,2
Kahuna,36,8.055555555555555,10.0,6.0,1.052627517860912,36
Worldwide Football,33,8.454545454545455,10.0,1.0,2.1190465135814653,33
Railways of the World - 10th Anniversary Edition,1,10.0,10.0,10.0,0.0,1
Pulsar 2849,16,7.9375,10.0,3.0,1.5995604865087159,16
Pontu,4,8.0,10.0,6.0,1.5811388300841898,4
Doodle Islands,9,8.0,10.0,6.0,1.247219128924647,9
Princess Legend,8,6.0,9.0,2.0,2.0,8
Upstream,7,6.714285714285714,9.0,5.0,1.3850513878332367,7
Vindication,10,8.8,10.0,8.0,0.7483314773547883,10
EXIT - La Station Polaire,9,6.777777777777778,9.0,4.0,1.8724777273725242,9
Napoléon 1806,14,8.785714285714286,10.0,2.0,1.9704448891619604,14
Crystal Clans,15,8.6,10.0,6.0,1.2,15
Eminent Domain : Microcosm,5,7.2,8.0,6.0,0.7483314773547882,5
Gateway La Révolte,18,7.611111111111111,10.0,3.0,1.8299632324445114,18
Breaking Bad,14,7.642857142857143,10.0,4.0,1.8364228760260632,14
Heroes of Black Reach,9,9.444444444444445,10.0,8.0,0.6849348892187751,9
Imaginarium,130,7.7,10.0,1.0,2.017805357693963,130
Kitchen Rush,45,8.422222222222222,10.0,3.0,1.4979821818980192,45
Blood Red Skies,1,10.0,10.0,10.0,0.0,1
Jurassic Snack,33,8.06060606060606,10.0,4.0,1.7222148167736755,33
Hero Realms,70,8.17142857142857,10.0,5.0,1.3832821070754509,70
878 - Les Vikings,1,9.0,9.0,9.0,0.0,1
Escape The Room - Le Secret de la Retraite du Dr Gravely,9,6.222222222222222,10.0,3.0,2.1487866228681907,9
Feudum,29,8.172413793103448,10.0,1.0,2.102034572983196,29
Great War Commander,2,10.0,10.0,10.0,0.0,2
878: Vikings – Les Invasions de l'Angleterre,13,7.923076923076923,10.0,0.0,3.429768739939685,13
Lotus,11,6.909090909090909,9.0,3.0,1.8317674254190803,11
Vikings Gone Wild - Master of Elements,4,6.0,7.0,4.0,1.224744871391589,4
Startups,9,6.777777777777778,8.0,4.0,1.3966450099973928,9
Boufbowl,7,6.714285714285714,9.0,2.0,2.249716535431946,7
Mad Trip,13,5.769230769230769,10.0,3.0,1.88736063790543,13
Smile,30,8.8,10.0,4.0,1.3012814197295421,30
Huns,127,7.456692913385827,10.0,0.0,2.353606398471537,127
1754 - La Conquête,4,7.75,9.0,6.0,1.299038105676658,4
Exégèse,2,6.5,9.0,4.0,2.5,2
Manhattan,8,8.125,10.0,6.0,1.165922381636102,8
Olive et Tom : Classico,9,5.888888888888889,9.0,1.0,2.078698548207745,9
Massive Darkness,31,6.806451612903226,10.0,1.0,2.2492917141626214,31
Plouf Party,44,8.113636363636363,10.0,2.0,1.7865139885836214,44
OrcQuest le jeu de cartes,25,6.88,10.0,1.0,2.337862271392393,25
Star Wars Légion,5,9.2,10.0,7.0,1.1661903789690602,5
Efemeris,8,8.5,10.0,6.0,1.118033988749895,8
J'apprends le calcul mental en jouant,3,5.666666666666667,9.0,1.0,3.39934634239519,3
Dinosaur Island,16,7.5625,10.0,6.0,1.27322179921646,16
Colonial Twilight,1,8.0,8.0,8.0,0.0,1
Brothers,8,6.375,8.0,3.0,1.5761900266148114,8
Alchemical Crystal Quest,3,6.333333333333333,8.0,4.0,1.699673171197595,3
Le Temps des Moissons,19,7.684210526315789,10.0,1.0,1.9208723779889114,19
IKAN,5,8.6,10.0,7.0,1.2,5
Klash,5,9.2,10.0,7.0,1.1661903789690602,5
Princess Jing,12,7.333333333333333,10.0,3.0,2.0949675149960894,12
Game of Thrones - La Main du Roi,59,7.423728813559322,10.0,3.0,1.5859915342765534,59
Lost Cities : Le Jeu De Plateau,18,7.555555555555555,10.0,5.0,1.3005222123021807,18
Haspelknecht - The Ruhr Valley,5,8.4,10.0,7.0,1.0198039027185568,5
Gùgōng (Deluxe Edition),6,8.0,9.0,7.0,0.5773502691896257,6
Opération Archéo,14,8.714285714285714,10.0,7.0,0.880630571852711,14
Kontour,11,4.909090909090909,7.0,1.0,1.6762808104168887,11
EXIT : Le Jeu – La Cabane Abandonnée,50,7.06,10.0,2.0,1.8045498053531246,50
Unstable Unicorns,8,7.25,10.0,5.0,1.5612494995995996,8
"Wallstreet, in money we trust",2,8.5,10.0,7.0,1.5,2
Twilight Imperium - 4ème Edition,32,9.09375,10.0,3.0,1.6461958988832404,32
Yogi,15,6.666666666666667,10.0,3.0,2.270584848790187,15
Fuis,23,6.260869565217392,10.0,0.0,2.6575142243367176,23
Time of Legends: Joan of Arc,31,7.548387096774194,10.0,1.0,2.6981320859776106,31
Jamaïca : The crew,33,8.93939393939394,10.0,6.0,1.2538279312471032,33
AGER SANGUINIS,1,7.0,7.0,7.0,0.0,1
Monopoly Edition Tricheurs,22,4.590909090909091,10.0,0.0,2.8549652268076735,22
GAME OF THRONES: THE IRON THRONE,11,7.7272727272727275,10.0,5.0,1.656442468935327,11
The Castles of Burgundy : Le jeu de dés,16,6.75,8.0,2.0,1.6770509831248424,16
"Guédelon, le Jeu",13,7.6923076923076925,10.0,5.0,1.3234346564680963,13
Welcome to ...,150,8.48,10.0,5.0,1.181637282192241,150
Ciné Défi,8,7.875,10.0,4.0,1.6909686573085854,8
Altiplano,36,7.777777777777778,10.0,3.0,1.872477727372524,36
Hannibal & Hamilcar,14,8.857142857142858,10.0,4.0,2.065261756400137,14
Gravitrax - Starter Set,9,9.0,10.0,6.0,1.247219128924647,9
Overseers,18,7.833333333333333,10.0,5.0,1.5,18
Wendake,32,8.21875,10.0,5.0,1.316585902058806,32
Die Quacksalber von Quedlinburg,71,7.676056338028169,10.0,0.0,2.114834578070036,71
Bunny Kingdom,83,7.72289156626506,10.0,1.0,2.043580916955759,83
Le TRUT,14,7.642857142857143,10.0,0.0,2.2868300847974457,14
Codenames : Disney,150,8.033333333333333,10.0,1.0,1.6306099744846694,150
Journey : La Colère des Démons,1,3.0,3.0,3.0,0.0,1
Secrets,15,5.666666666666667,9.0,0.0,2.2997584414213788,15
Endeavor : Age of Sail,22,8.909090909090908,10.0,6.0,1.0833068443466352,22
Paper Tales,123,7.487804878048781,10.0,0.0,2.390243902439024,123
Charterstone,45,6.622222222222222,10.0,0.0,2.8228345792356295,45
Lumens,21,8.238095238095237,10.0,7.0,0.8676603408708855,21
Ponzi Scheme,25,8.76,10.0,5.0,1.3937001112147476,25
Halloween,18,4.222222222222222,10.0,0.0,2.6782157318208775,18
Camel Up,32,8.25,10.0,1.0,2.0615528128088303,32
Champions de Midgard,20,7.7,10.0,3.0,1.7635192088548397,20
Maximum Apocalypse,2,10.0,10.0,10.0,0.0,2
One Deck Dungeon,90,7.766666666666667,10.0,1.0,1.57091622239309,90
The Game - le Duel,26,7.923076923076923,10.0,6.0,1.2986110012410872,26
"13 jours, la crise des missiles de Cuba, 1962",26,7.923076923076923,10.0,2.0,1.6623217526903313,26
KARMAKA,66,7.7272727272727275,10.0,0.0,1.8219657594615046,66
Airlines - Golden Age of Aviation,1,10.0,10.0,10.0,0.0,1
DiverCity,1,7.0,7.0,7.0,0.0,1
Deep Madness,5,9.0,10.0,6.0,1.5491933384829668,5
This War Of Mine : Le Jeu De Plateau,99,8.444444444444445,10.0,0.0,2.2029467052807976,99
Scythe : Conquérants du Lointain,27,8.592592592592593,10.0,5.0,1.254894396007216,27
Stupide Vautour,20,6.85,10.0,3.0,1.5580436450882884,20
Unlock! Secret Adventures,75,8.04,10.0,2.0,1.7469211010613312,75
Codenames Duo,68,8.308823529411764,10.0,5.0,1.3089887536160976,68
Vampire pour une nuit,1,9.0,9.0,9.0,0.0,1
The League,2,10.0,10.0,10.0,0.0,2
Terre Pirates,28,7.607142857142857,10.0,2.0,2.5682023411923995,28
Downforce,43,7.488372093023256,10.0,3.0,1.6477199612947304,43
Wings of Glory : la Bataille d'Angleterre,4,9.25,10.0,8.0,0.82915619758885,4
Take it Easy,6,6.333333333333333,9.0,3.0,2.2110831935702664,6
EXIT : Le Jeu – Le Laboratoire Secret,20,6.55,9.0,3.0,1.5960889699512368,20
Otys,65,7.615384615384615,10.0,1.0,2.102689177017833,65
Jeu de pétanque japonaise : Super Sumo !,2,6.5,8.0,5.0,1.5,2
Light Hunters : Battalion of Darkness,17,6.647058823529412,10.0,2.0,2.349998159463315,17
Frayeur,10,6.5,10.0,2.0,2.539685019840059,10
Sherlock Holmes Détective Conseil : Carlton House & Queen's Park,10,7.1,9.0,5.0,1.0440306508910548,10
Magic the Gathering : Edition de Base 2019 - Kit de Construction,18,8.666666666666666,10.0,0.0,2.309401076758503,18
"Les Demeures de l'Épouvante, Seconde Édition : Par-Delà le Seuil",5,5.6,9.0,1.0,3.4409301068170506,5
Les Contrées de l'Horreur - Cités en Ruine,2,9.5,10.0,9.0,0.5,2
Splendor - Goodie Tuile Noble : Jacques Cartier,1,10.0,10.0,10.0,0.0,1
Team UP!,8,7.5,10.0,6.0,1.4142135623730951,8
Sector 6,4,6.75,8.0,5.0,1.299038105676658,4
Loot Island,14,7.357142857142857,10.0,1.0,2.94247570343514,14
Projet Gaia,82,9.158536585365853,10.0,0.0,1.7423667125081994,82
Explorateurs de la Mer du Nord,16,7.0,10.0,2.0,1.9685019685029528,16
QWARKS,9,6.555555555555555,9.0,3.0,1.9499920860871383,9
Mauw,13,6.230769230769231,10.0,2.0,2.3584168795009064,13
Iquazù,21,7.619047619047619,10.0,5.0,1.4952684255340554,21
Great Western Trail,73,8.767123287671232,10.0,5.0,1.2443906793617265,73
Onitama,47,8.46808510638298,10.0,2.0,1.7116753498824477,47
Sid Meier’s Civilization : Une Aube Nouvelle,20,8.55,10.0,6.0,1.1608186766243902,20
Century  édition Golem,72,7.972222222222222,10.0,5.0,1.3537214367790227,72
Horreur à Arkham : Le Jeu de Cartes - La Route de Carcosa,2,10.0,10.0,10.0,0.0,2
Clank!,150,8.406666666666666,10.0,0.0,1.4380387879176122,150
Donjon de Naheulbeuk - Le Grand Bestiaire (Version De Luxe),2,10.0,10.0,10.0,0.0,2
Peak Oil,5,7.8,10.0,7.0,1.16619037896906,5
Face à Face,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
V-Commandos : Secret Weapons,4,8.0,10.0,7.0,1.224744871391589,4
Flamme Rouge : Peloton,22,9.045454545454545,10.0,6.0,1.0214638661020108,22
Kids of London,18,7.0,10.0,2.0,2.0275875100994063,18
Lords of Hellas,19,7.684210526315789,10.0,1.0,2.596609764956633,19
Voyages avec Montaigne,4,6.25,8.0,2.0,2.48746859276655,4
Bomb Squad,4,7.25,8.0,6.0,0.82915619758885,4
V-Sabotage,79,8.481012658227849,10.0,0.0,1.9800317060092218,79
Too Many Bones : Tink,1,6.0,6.0,6.0,0.0,1
Too Many Bones,13,9.153846153846153,10.0,6.0,1.0986812966988997,13
"Scythe - Extension ""Stratèges des Cieux""",13,8.615384615384615,10.0,6.0,1.2733034890189883,13
Captain Silver,7,7.571428571428571,9.0,6.0,0.9035079029052513,7
CAPcolor,9,8.666666666666666,10.0,6.0,1.0540925533894596,9
Seeders from Sereis - Episode 1 : Exodus,66,8.409090909090908,10.0,0.0,2.0960082749610587,66
Big Bazar,1,6.0,6.0,6.0,0.0,1
Chasseurs de Trésors,21,7.333333333333333,10.0,3.0,1.67142178807469,21
Le Parrain : l'empire de Corleone,45,8.466666666666667,10.0,5.0,1.32664991614216,45
Boss Monster : Niveau Suivant,4,7.0,8.0,6.0,0.7071067811865476,4
Captain Dice (キャプテンダイス),1,8.0,8.0,8.0,0.0,1
Majesty : une couronne pour le royaume,81,7.407407407407407,10.0,1.0,1.5774473658553223,81
Exposition universelle Chicago 1893,25,8.16,10.0,5.0,1.286234815265082,25
T.I.M.E Stories - Estrella Drive,21,8.142857142857142,10.0,4.0,1.7261494247992248,21
Miniquest,18,1.2222222222222223,6.0,0.0,1.9876159799998128,18
Les Cités de Splendor,32,7.40625,10.0,0.0,2.329959428294836,32
Gloom Cthulhu,16,6.125,10.0,0.0,2.496873044429772,16
Konja,5,7.0,9.0,6.0,1.2649110640673518,5
Jetlag,10,7.0,9.0,3.0,1.8439088914585775,10
Tempête sur l'Échiquier,5,7.4,8.0,7.0,0.48989794855663565,5
Too Many Bones: Ghillie,1,10.0,10.0,10.0,0.0,1
History of the world,12,8.166666666666666,10.0,7.0,0.9860132971832692,12
Xi'An,12,8.333333333333334,10.0,7.0,0.8498365855987975,12
Les Montagnes hallucinées,36,6.5,10.0,0.0,2.7938424357067015,36
Galèrapagos,150,6.68,10.0,0.0,2.4339816487941435,150
Joking Hazard,11,8.454545454545455,10.0,6.0,1.233150906022776,11
5ive king's court,1,7.0,7.0,7.0,0.0,1
Lisboa,16,8.3125,10.0,5.0,1.529654781315052,16
Trôl,31,7.935483870967742,10.0,4.0,1.8304852850465947,31
Cannon Buster,6,6.5,8.0,4.0,1.2583057392117916,6
Nonsense Classic DUO,36,7.388888888888889,10.0,2.0,1.918879559907838,36
Vikings Gone Wild - It's Kind Of Magic (Officiel),5,6.2,9.0,0.0,3.3105890714493698,5
Keyper,5,7.6,8.0,6.0,0.7999999999999999,5
Vikings Gone Wild - Guild Wars Expansion,5,7.0,10.0,2.0,2.9664793948382653,5
Mission Pas Possible,54,7.907407407407407,10.0,1.0,1.3913558337971732,54
Crisis - DC Comics extension paquet N°1,1,10.0,10.0,10.0,0.0,1
Kryptos,6,6.833333333333333,8.0,6.0,0.6871842709362768,6
Vikings Gone Wild - Ragnarök (Officiel),6,8.333333333333334,10.0,6.0,1.4907119849998598,6
Oliver Twist,33,7.545454545454546,10.0,4.0,1.3945979998792548,33
EXIT : Le Jeu – Le Tombeau du Pharaon,30,6.6,10.0,0.0,2.444040370643114,30
"Pillards de la Mer du Nord - Extension ""Champs de Gloire""",12,8.333333333333334,10.0,6.0,1.178511301977579,12
"Pillards de la Mer du Nord - Extension ""Taverne des Héros""",14,8.142857142857142,10.0,6.0,1.456862718169367,14
Zone à défendre,4,8.75,10.0,8.0,0.82915619758885,4
Escape Box Pirates,5,5.6,7.0,3.0,1.4966629547095764,5
Tubyrinth,5,7.8,10.0,5.0,1.7204650534085255,5
Tides of Madness,8,7.875,10.0,6.0,1.165922381636102,8
Small Detectives,7,7.285714285714286,8.0,6.0,0.880630571852711,7
Gob'z'heroes,14,7.142857142857143,10.0,0.0,2.6954231805876008,14
Stellium,15,8.133333333333333,10.0,2.0,2.0286832072937253,15
Hippo,8,7.875,10.0,6.0,1.6909686573085854,8
Hubywoky Le commencement,12,8.0,10.0,4.0,2.1213203435596424,12
Forteresse,18,6.0,10.0,1.0,2.70801280154532,18
Tortuga 1667,5,8.4,9.0,7.0,0.8,5
Dice Town - Pour une poignée de cartes,2,7.0,7.0,7.0,0.0,2
Tiki,33,8.515151515151516,10.0,4.0,1.6352409167553985,33
Dark Souls: The Card Game,7,7.571428571428571,9.0,6.0,0.9035079029052512,7
Grumpf,32,8.09375,10.0,3.0,1.7741084909046572,32
Whistle Stop,4,6.5,7.0,5.0,0.8660254037844386,4
Tiny Epic Quest,46,6.8478260869565215,10.0,0.0,1.9445284585924663,46
Bubblee Pop Extension Level Up !,4,8.25,9.0,8.0,0.4330127018922193,4
SteamRollers,23,8.26086956521739,10.0,6.0,0.9876362340522215,23
Sticky Chameleons,6,6.666666666666667,7.0,6.0,0.4714045207910317,6
RATLAND : La conquête des égouts,3,6.0,9.0,1.0,3.559026084010437,3
Jeux celtiques légendaires,4,8.0,9.0,6.0,1.224744871391589,4
Négociateur: Prise d'otages,33,6.9393939393939394,10.0,0.0,2.5458152702555426,33
Ploufette en mission,2,8.5,9.0,8.0,0.5,2
Abyss Leviathan,37,8.91891891891892,10.0,6.0,1.1241423969235365,37
U.S. Telegraph,15,6.866666666666666,10.0,3.0,2.0933757957476775,15
"Feudum - Extension ""The Queen's Army""",2,9.5,10.0,9.0,0.5,2
Noria,13,7.461538461538462,10.0,3.0,1.8235799370968766,13
Santa Maria,37,8.27027027027027,10.0,6.0,1.177460589772539,37
Rise to Nobility,32,7.03125,10.0,1.0,2.5060473733551007,32
SOS DINO,23,8.695652173913043,10.0,7.0,1.1203564110195765,23
Kang,7,8.857142857142858,10.0,7.0,1.2453996981544782,7
The Mind,150,7.026666666666666,10.0,0.0,2.8704161525620098,150
Fairy Tile,19,5.2631578947368425,9.0,1.0,2.4675175094170614,19
CIV : Carta Impera Victoria,43,7.232558139534884,10.0,4.0,1.723128702590019,43
Chateau Aventure,34,7.470588235294118,10.0,3.0,1.7529016971472167,34
Lorenzo Le Magnifique - Maisons de la Renaissance,12,8.333333333333334,10.0,5.0,1.4337208778404378,12
Les Légendaires - L'antre du Gardien,2,3.0,3.0,3.0,0.0,2
Meeple Circus,61,8.278688524590164,10.0,0.0,1.8915788144245511,61
Okanagan Valley of the lakes,7,7.714285714285714,10.0,6.0,1.1605769149479943,7
Penny Papers Adventures: Le temple d'Apikhabou,11,7.090909090909091,9.0,5.0,1.378704626191191,11
Dwarfs,6,5.5,9.0,1.0,2.4324199198877374,6
Penny Papers Adventures  : L'île aux Crânes / The skull island,7,7.0,8.0,3.0,1.6903085094570331,7
A Fake Artist Goes to New York,13,7.615384615384615,9.0,5.0,1.3323467750529825,13
Rajas of the Ganges,70,8.342857142857143,10.0,1.0,1.4529351011532712,70
Penny Papers Adventures: La vallée de Wiraqocha,10,7.6,10.0,4.0,1.624807680927192,10
Vengeance,2,5.5,6.0,5.0,0.5,2
Drôles de Zèbres,100,7.75,10.0,4.0,1.69336942218761,100
Fabulosa Fructus: L'Extension Citron,1,7.0,7.0,7.0,0.0,1
Dream On!,25,8.88,10.0,5.0,1.3658696863171096,25
Fight for Olympus,12,5.083333333333333,8.0,2.0,2.1392496088322392,12
Escape Box Zombie,5,5.8,10.0,0.0,3.8157568056677826,5
Pioneers,19,8.052631578947368,10.0,6.0,1.0499967022768424,19
Pandemic Legacy - Saison 2,28,9.321428571428571,10.0,6.0,0.9278843611976132,28
Kingdom Run,20,8.2,10.0,5.0,1.4696938456699067,20
Sub Terra,83,8.506024096385541,10.0,5.0,1.3829729978102878,83
Nations: The Dice Game - Unrest,4,9.0,10.0,7.0,1.224744871391589,4
Andor : Le Dernier Espoir,13,7.6923076923076925,10.0,2.0,2.553568103491974,13
Ilôs,45,7.644444444444445,10.0,3.0,1.6885964659122554,45
Chop ! Chop !,4,8.0,10.0,6.0,1.5811388300841898,4
Terraforming Mars : Hellas & Elysium,31,8.290322580645162,10.0,0.0,2.6174790677549407,31
Focus,19,6.684210526315789,10.0,5.0,1.3397812696166165,19
TALUVA EXTENSION,2,9.0,10.0,8.0,1.0,2
